uri,type,label,comment
http://data.europa.eu/54i#isValidFor,http://www.w3.org/2002/07/owl#ObjectProperty,is valid for,None
http://publications.europa.eu/ontology/cdm#reviews_judgement,http://www.w3.org/2002/07/owl#ObjectProperty,reviews_judgement,None
http://www.w3.org/ns/dcat#Catalog,None,Catalogue,A  curated collection of metadata about datasets
http://publications.europa.eu/ontology/cdm#completed_by,http://www.w3.org/2002/07/owl#ObjectProperty,completed_by,None
http://publications.europa.eu/ontology/cdm#incidentally_declared_valid,http://www.w3.org/2002/07/owl#ObjectProperty,incidentally_declared_valid,None
http://publications.europa.eu/ontology/cdm#container_case-law_number,http://www.w3.org/2002/07/owl#DatatypeProperty,Sequential number,
http://publications.europa.eu/ontology/cdm#language,http://www.w3.org/2002/07/owl#Class,Language,The list of languages is provided by a common authority table in scheme cat:languages or cat:multilingual
http://publications.europa.eu/ontology/cdm#id_doc_summarized,http://www.w3.org/2002/07/owl#DatatypeProperty,id_doc_summarized,None
http://publications.europa.eu/ontology/cdm#serial_work,http://www.w3.org/2002/07/owl#Class,Serial Work,"This class comprises works that are, or have been, planned to result in sequences of manifestations with common features. (Definition FRBRoo)"
http://publications.europa.eu/ontology/cdm#act_standing-committee_efta,http://www.w3.org/2002/07/owl#Class,Act of EFTA Standing Committee,Act of European Free Trade Association (EFTA) Standing Committee (= subsector G of sector E in EUR-Lex)
http://www.w3.org/ns/person#residency,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,residency,The range of residency is dcterms:Jurisdiction.
http://publications.europa.eu/ontology/cdm#case-law_immediately_enforces_resource_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Case law suspends immediately enforces legal resource, 2 cases (2010-07-27)
http://publications.europa.eu/ontology/cdm#has_joined_conclusion,http://www.w3.org/2002/07/owl#ObjectProperty,has_joined_conclusion,None
http://publications.europa.eu/ontology/cdm#part1,http://www.w3.org/2002/07/owl#DatatypeProperty,part1,None
http://publications.europa.eu/ontology/cdm#container_case-law_year_decision,http://www.w3.org/2002/07/owl#DatatypeProperty,Year of the decision,
http://publications.europa.eu/ontology/cdm#event_joint-responsibility_of_institution,http://www.w3.org/2002/07/owl#ObjectProperty,event under joint responsibility of an institution,A given institution is jointly responsible for this  event. Relevant for legal analysis: true 
http://publications.europa.eu/ontology/cdm#person_co-reports_event,http://www.w3.org/2002/07/owl#ObjectProperty,Person co-reports event,
http://publications.europa.eu/ontology/cdm#measure_national_implementing_date_notification,http://www.w3.org/2002/07/owl#DatatypeProperty,Date of notification for a NIM,"NIMs is at a given date addressed to an organization through a notification, given by the SecGen of the Commission"
http://publications.europa.eu/ontology/cdm#used_originally_by,http://www.w3.org/2002/07/owl#ObjectProperty,used_originally_by,None
http://publications.europa.eu/ontology/cdm#procurement_public_regulation_code,http://www.w3.org/2002/07/owl#DatatypeProperty,Regulation code of the contract,
http://publications.europa.eu/ontology/cdm#treats_appeal,http://www.w3.org/2002/07/owl#ObjectProperty,treats_appeal,None
http://publications.europa.eu/ontology/cdm#number_catalogue,http://www.w3.org/2002/07/owl#DatatypeProperty,number_catalogue,None
http://publications.europa.eu/ontology/cdm#measure_national_implementing_implemented_by_country,http://www.w3.org/2002/07/owl#ObjectProperty,National implementing measure implemented by country,"Link to the country that has implemented this NIM.
 For the data received from SecGen only information on the implementing country is available. In the future with ELI agents might be indicated more precisely (e.g. regions as legislators) and will be stored in work_created_by_agent"
http://publications.europa.eu/ontology/cdm#number_document_in_official-journal,http://www.w3.org/2002/07/owl#DatatypeProperty,number_document_in_official-journal,None
http://publications.europa.eu/ontology/cdm#expression_procurement_public,http://www.w3.org/2002/07/owl#Class,Expression for public procurement,None
http://publications.europa.eu/ontology/cdm#event_internal_urgent_procedure,http://www.w3.org/2002/07/owl#DatatypeProperty,Urgent procedure,"Indicates if the delegated act enters into force immediately as long as no objections are expressed by the European Parliament and the Council. the possible values: (true) urgent procedure, (false) normal procedure"
http://publications.europa.eu/ontology/cdm#manifestation_system_requirements,http://www.w3.org/2002/07/owl#DatatypeProperty,System requirements,"system requirements of this manifestation.
based on 538 $a"
http://publications.europa.eu/ontology/cdm#assessment_impact_summary_ec,http://www.w3.org/2002/07/owl#Class,European Commission Summary of Impact Assessment,Summary of Impact Assessment documents for the European Commission
http://publications.europa.eu/ontology/cdm#notice_prior-information_authority-type_code,http://www.w3.org/2002/07/owl#DatatypeProperty,Code of authority type,
http://publications.europa.eu/ontology/cdm#resolution_initiative_own_ep,http://www.w3.org/2002/07/owl#Class,Parliament own-initiative resolution,5094 Parliament own-initiative resolution (DTT=IP OR AP AND FM=IRESOLUT)
http://publications.europa.eu/ontology/cdm#resource_legal_internal_number_prefix,http://www.w3.org/2002/07/owl#DatatypeProperty,Internal number prefix,"Prefix of the unique internal identifier of the resource legal.
Standard and official document with the Council logo. E.g. legislative acts, working documents, information notes, agendas, minute, outcome of proceedings and other reports, Standard documents without the Council logo, e.g. EUCO, PE-CONS, ACP-CE, EUROMED, EU-AL, These documents are numbered from 1 to 5000"
http://publications.europa.eu/ontology/cdm#resource_legal_date_entry-into-force,http://www.w3.org/2002/07/owl#DatatypeProperty,Date of entry into force,"Date of the entry into force of a legal resource
IF_COMMENT and IF_TYPE are mixed content, decoded with fd_335. IF (type as annotation). Relevant for legal analysis: true"
http://www.w3.org/ns/person#birthName,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,birth name,"All data associated with an individual are subject to change. Names can change for 
    a variety of reasons, either formally or informally, and new information may come to light that means that 
    a correction or clarification can be made to an existing record. Birth names tend to be persistent 
    however and for this reason they are recorded by some public sector information systems. There is 
    no granularity for birth name - the full name should be recorded in a single field."
http://publications.europa.eu/ontology/cdm#work_illustrated_by_agent,http://www.w3.org/2002/07/owl#ObjectProperty,Work is illustrated by agent,The work is illustrated by an agent (AU)
http://www.w3.org/ns/org#hasSubOrganization,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,has SubOrganization,None
http://publications.europa.eu/ontology/cdm#proposal_regulation_codified_ec,http://www.w3.org/2002/07/owl#Class,Commission proposal for a codified regulation,Commission Proposal Codified Regulation (5EC)
http://publications.europa.eu/ontology/cdm#concept_directory-code_subject_of_legislation_secondary,http://www.w3.org/2002/07/owl#ObjectProperty,Directory code concept is subject of secondary legislation,DEPRECATED
http://publications.europa.eu/ontology/cdm#basis_for,http://www.w3.org/2002/07/owl#ObjectProperty,basis_for,None
http://publications.europa.eu/ontology/cdm#case-law_defended_by_agent,http://www.w3.org/2002/07/owl#ObjectProperty,Case law defended by agent,"Defending institutions, bodies or Member States (e.g. <DF>COMM</DF>, currently coded with FD_Table 120).
The role of the defendant is expressed as property in the agent class "
http://publications.europa.eu/ontology/cdm#communication_case_new_submits_preliminary_question_resource_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Communication submits a question on interpretation or validation,Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#extends_validity_of,http://www.w3.org/2002/07/owl#ObjectProperty,extends_validity_of,None
http://publications.europa.eu/ontology/cdm#first_series_historical,http://www.w3.org/2002/07/owl#DatatypeProperty,first_series_historical,None
http://publications.europa.eu/ontology/cdm#title_legal_part_of_work,http://www.w3.org/2002/07/owl#ObjectProperty,Title (legal) part of work,This property associates an instance of a work with an instance of a title_legal that forms part of it.
http://publications.europa.eu/ontology/cdm#was_historically_about,http://www.w3.org/2002/07/owl#ObjectProperty,was_historically_about,None
http://data.europa.eu/m8g/levelOfCertification,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,level of certification,"A Criterion requirement may specify whether the Evidence proving this Criterion requirement shall belong to a specific level of certification, for instance, legalisation."
http://data.europa.eu/54i#Objective,http://www.w3.org/2002/07/owl#Class,Objective,None
http://publications.europa.eu/ontology/cdm#act_consolidated_summarized_by_summary_legislation_eu,http://www.w3.org/2002/07/owl#ObjectProperty,Consolidated act is summarized by summary of EU legislation,Consolidated act is summarized by summary of EU legislation
http://publications.europa.eu/ontology/cdm#non-opposition_joint-venture_notified_service_responsible,http://www.w3.org/2002/07/owl#DatatypeProperty,Service responsible,Relevant for legal analysis: true
http://www.w3.org/1999/xhtml/vocab#prev,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,prev,None
http://purl.org/dc/terms/modified,None,Data Catalogue - update/ modification date,This property contains the most recent date on which the Distribution was changed or modified.
http://publications.europa.eu/ontology/cdm#has_part,http://www.w3.org/2002/07/owl#ObjectProperty,has_part,None
http://data.europa.eu/m8g/validatesCriterionRequirement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,validates Criterion requirement,The Requirement response must refer to the Criterion requirement it is replying to.
http://data.europa.eu/eli/ontology#ResourceTypeTable,http://www.w3.org/2004/02/skos/core#ConceptScheme,Resource type table,None
http://data.europa.eu/m8g/startTime,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,start time,The date and time on which the period of time starts.
http://publications.europa.eu/ontology/cdm#manifestation_print_reference_page_last,http://www.w3.org/2002/07/owl#DatatypeProperty,Last page,"DEPRECATED, Last page number of the OJ part related to a legal resource. Use manifestion_print_page_last"
http://publications.europa.eu/ontology/cdm#dossier_comment,http://www.w3.org/2002/07/owl#DatatypeProperty,Comment on dossier,Comment on the dossier as a whole. Relevant for legal analysis: true
http://www.w3.org/ns/person#placeOfDeath,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,place of death,The range of place of death is dcterms:Location and schema:Place.
http://publications.europa.eu/ontology/cdm#incidentally_declared_void_by,http://www.w3.org/2002/07/owl#ObjectProperty,incidentally_declared_void_by,None
http://publications.europa.eu/ontology/cdm#associated_with,http://www.w3.org/2002/07/owl#ObjectProperty,associated_with,None
http://publications.europa.eu/ontology/cdm#requests_interpretation,http://www.w3.org/2002/07/owl#ObjectProperty,requests_interpretation,None
http://publications.europa.eu/ontology/cdm#manifestation_special-court-report_part_year,http://www.w3.org/2002/07/owl#DatatypeProperty,Year of special court report,"Year in which this special court report was published. Temporary solution, should in the future be part of the court report object itself"
